companyName,updateExisting,existingCompanyIdToUpdate,url,logo,hiddenStatus,hiddenReason,notes,primary,secondary,tertiary,quaternary,quinary,senary
MINNA Goods LLC,,,www.minna-goods.com,,FALSE,,Household furniture and decor,621b9adb5f87e75f53666fe8,621b9adb5f87e75f53666fe0,621b9adb5f87e75f53666fe4,,,
Sophoi Ltd.,,,www.sophoi.co.uk,,FALSE,,,621b9adb5f87e75f536670a0,,,,,
Nuun,,,www.nuunlife.com,https://cdn.shopify.com/s/files/1/0014/3563/1652/files/nuun-logo-2022_1200x1200.png?v=1652100542,FALSE,,Electrolyte Tablets and Hydration Products,621b9adb5f87e75f5366705c,,,,,
EcoPlum,,,ecoplum.com,https://greenamerica.org/sites/default/files/styles/business_listing_280x206/public/2020-12/Ecoplum-800px_0.png?itok=ZBnkYZ-4,FALSE,,Merchandise Design for your brand,621b9adb5f87e75f53667054,,,,,
Symbio,,,https://deepnet.com/,https://deepnet.com/wp-content/uploads/2022/05/DeepNet-social-logo-1024x538.png,FALSE,,IT Strategy and services,621b9adb5f87e75f536670a2,,,,,
PayCaptain,,,www.paycaptain.com,https://uploads-ssl.webflow.com/5f746568e948cf2c5374e2ce/5f77830eac370f83642f51f8_PayCaptain%20-%20Logo%20Lockup%20-%20Primary%20logo.svg,FALSE,,Payroll software,621b9adb5f87e75f536670b4,,,,,
"Osano, Inc., a Public Benefit Corp",,,www.osano.com,https://www.osano.com/hubfs/v2/images/logos/logo__osano.svg,FALSE,,Data privacy platform,621b9adb5f87e75f536670b0,,,,,
New Reach Community Consulting,,,www.newreachcommunity.com,https://cdn.gainpower.org/wp-content/uploads/2021/04/20201Color-horizontal-logo-no-background-with-tagline.png,FALSE,,ohio community engagement and strategy,621b9adb5f87e75f5366702c,,,,,
Digital Knack,,,www.digitalknack.com,https://mms.businesswire.com/media/20220309005367/en/1384359/22/Logo_Light_GreyBG.jpg,FALSE,,recruiting firms,621b9adb5f87e75f536670a2,,,,,
Grand Bequest LTD,,,www.GrandBequest.co.uk,"https://static.wixstatic.com/media/d8f382_4c481c716393445aa68c6c83a50a0d34~mv2.png/v1/fill/w_506,h_126,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Title_Large_with_Logo_no%20background.png",FALSE,,Property Technology Company,621b9adb5f87e75f536670a2,,,,,
Disaster Tech,,,www.disastertech.com,https://www.disastertech.com/hs-fs/hubfs/dt-logo-2.0-2b-RGB.png?width=1886&name=dt-logo-2.0-2b-RGB.png,FALSE,,Data Science Platform,621b9adb5f87e75f536670b6,,,,,
Relove Technology Limited,,,www.relovetechnology.com,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAYEAAACDCAMAAABcOFepAAAAjVBMVEX////MzMwdHRvJyckAAADt7e3z8/P39/fOzs7a2tr6+vrT09MYGBbq6ure3t4NDQp4eHczMzKnp6YTExBQUE/k5ORAQD9qamoJCQWZmZljY2KGhoW/v79vb25XV1afn59+fn21tbXBwcAwMC9HR0YnJyWamppBQUCEhISQkI+3t7Y5OTitrawjIyFdXVzb3FYDAAARzElEQVR4nO1d6UKjSBAOckMgKoOJ0cR47ajJ+P6Pt9BA19HVGDWZDDN8P3Yn9FVdX/VVXeBkcgjEyznG8vYgtY7YH65XYHiXpxbon4PjnWGMDPx2jAycGiMDp8bIwKnheovFYjYycDrkrxU2s5GB0yL3RgZOi3hk4MQYGTg1RgZOjZGBU2Nk4KAI7s/fn57mN/chfhrGt3evLzevu9s8MYr0M5A97K5fbm7u3lz/QBI6b3c3Ny/Xu4cDVXgq3K7OMVZl/dA/97xZMS1mCy/XOYPLtVehOnstqv8V77uA1mRnILldPbdF6/9dbByddHluYqXaTFdmQtkVy1+fUIXPq4fDK+a34c6bYXhp9ezNW2hldgz4m0rr2PVQeN4LsT4bA8Hr1JtNUcnpzHvscqxo8yDD5NZM8eKmUFqZAqvwebgT3x1z6VS9v0Td6xi4A1IAC6JqCwM7qq1WZ96jq1JXMyPtrGHgwTMTFAPJippCV2H6W/R1eJgM3OMnLQNrUx1N8hxqEhlIbCWn3kud/nkGyjPBFlSFAx0GnIE4Jw8UA8mV3Ok6/YeuSWIgeLSWPPPeJ19gIBZGVJd8/du1dwgYDFyRIa4Y+IHVOJ0SFXirriaBgWRLFUyVVw+gzzLg0wWAyfJ2Cg1+F2olhn4Uc2q0NQMvoIup5/3abgu8KOhuCwwsUb5q5T77NSWLgnenVmJMeUFX4oKkVAxs4UlV1+P2guwPvOw0SvwW3pbz+eoHoqDt3sxrkE9SIGBWXJdJfSy4gX5Pi/bIYDKwQ2bsrd/8JAmz3RY/LO/q1kGHxaoOtWh2oyr+QicVP1bzpX8Nhb3tfb0VC9wlkDpbnkiL38aOjfjCez6/vHXd291LNnnSWvDe9fkse4INazv9GgwkWNcwQbzC42JdPwiQWvMJAbDv1UdAH+WEST9aaAq6/ergwBjw1mhn5+q02Tsuo4mZnjUPDAb+Q/pyUEn8XDUEi8FiQwWbdymz8/rnC9B+h3KVIOJ8MkxQBuiC9q41PSWeCLBHrzmRGgyIBltjrUdVM21EKCfJGEKVak9WdMZeEGNAG2iPeFGGA8KA5+IkpIQ7WmhD7dNgADYzjDuU88xTro0tTCPEv3DZZSzUpveWEoLw2FUwzO0QWzKpvb5Br9lGQwdITB/Vb87ARk8Zi1fWHtK4CnDUmj4rlmK+Jtt5x3nbIuCma4tPY0MBYmD6TJP01Du9YIXQNKQMmTPwDGrmDgPY0jQaC/igaKAPh9Nf6vdFV+PihVWo7WS6/ZYiTgbEAD/bX+mpd81Lgcaj+idjAO1bZnxyhvii4kk9OIc4ix1k0+w34zKwToh4fvqeJk4FzADztkPK8w8GsHE1+TIG4Of0ireXQa0L9SDllCjAzsenmaZbJsrVlGYdHICB6RNNQfPDWUGBHKhq3DAGwCzZxqUGYrwZH2hl0JcAuobZiv6uj4FWWYZ5ItixeRlQIgas8P6rszIGoM7ZymgQvBWtwiG3p5dtvQ9u15G3vWQZppMa9X9HU/IvMwD7m3a3ioEYaGwWzs96n6Onqm4Wu/w3GGCvvxyEgY3RoMHABMU8tjrUXlvvnj34uxlgHfj6LHT5qVkIUd1NhHAYaAvd7yXL0NcB3gG0ayk8K9TUxRh423Ml7vb/sJ2ZqRO03vksbtocaCW2iwIL+aBgHwOgq2KZBDYolTEG0N6xbzeq9+/3bCbU05I+i7totQqtshxJRUdGDwO/LM4wE4wBpOWeExlih3omkpnRbkYb+KvQw4D2D3943udeiek+Xgm0T7qBA1iAhgQ4ChNdoZ6Y/hr0MAAbkI9Om5yBOXj9ezxz9/phScp3F2fYCQeO8oF6f+zoYQC9l8GOCuHjVQdpHUATO/f2Ye80olXfVlZTk6YDTzjIGpif9uGilWRrnj0GgR4GwMXJnaM33rTBoolY4QyESM903oaLYeLuw45wPU/hK5dSmrwUrmatLIbPbiDoYwD29R7xCTt8XTTuyM7Ru334RgXfUpILGR3NsrjuHNHUSwKXa/QaCa6e+dXNULDr6QE2ZbQAPhgziTFfodPcFDGL4h0Kuk8FRer4GSoPvs68lcqZG98/H//VIcrgaC6WdYwyuepD7hhv+6b220k0R3vN1eSyrmQJASw/6krucKDRmbdK69UiePuJH0ZEFvMAzi8l1mhYLR21/ARvKP5liJeUSxqx1YRM0YvKJxIltV2vnxYeCnWrTqEbFl01rStZTZJnVPHMW2yvHmnE1oYJs+YhudxNhQ4Z1Rl98bReb3GNg9wjzc04ZH5VnNHYc+yNP2u8yS9CdGi9WOY0yJMFGc6euDA8UpFvoohnQpJliG65PRiYpPZo2TO1EbIxUC3XPSUfzfdweGTpf0aOPhf1MEN392Fgks+EANsmq1r6rAxUGyRryR+GLCSeTuURvDw7K6neME/KezEwSd6FtybqZaFxPNsZmITvosZmgnlPyPX+mejWrhA/WmocqLNo3p1lEKTR7D55C9bxwrtot/Mbz6xk0R2aHn7Sl5jUer6yRDkvF1gOi6//8ozbw3ThvQ/TLV0dmx4vDDyLB8t08+x5i1lRqaYoFtU/l/pUdPMsVLLRJaPVryp7oUrWMdlX19Yoc/cX1PAozVMNbpczqLGS5XkzzIuZTyO/f52/P/28Wi83l+lnIjST/P5muf758+l9dX17kCD/MN1tlu9XVY3zm/uBHoRHjBgxYsSIESNGjBgxYsQ/Aj8jOMWLFkFJRChN7/hfjdglOMVdSklFcAca4fhVxA7BKTxppUtEGBn47RgEA8nRvk4yMrAP/NR1Ps71NYwMfIggdysJo48zfg2xOzLQh7CMGvGOxkAe1TgpAxkV4Y9iIHY78zgaAwr5SRlQ8N0/koFUa+avZyAbGRgZkDAycGqMDJwaIwOnxp4MJOo13vADn2Lo+34gRxOJDCT7VAq1q9z9efrk/IiBpuxH0iT7ZNoPgV8DMeBrsDb9OHJap2KUlhb7Scq0zeTETRbyprXBQJU/avOnOdKrT9GmhFB7WlpYCHSNlZyxmauPAT/v6q/F8S0aTjKQufVwB1jY2vfOEZjZuoTGaewAtO+WjIYwJpmqXJHkQcpxLleF1XXVSQwkpFbXTXWftRIb5KYMritNZNXBksmZMjmtDIS5w87MbizYWUL72IjGxDXROONTMyHm7hoEzEDumumuw29ZfNYFx6163z6SGMhcXq1WSkQf11G5pZHZ4QaecQFUtojIaWEgiYWiDrIJXZz30QnwLG5Bw4Cg7P0YCKSO1Y1TKzRUpCiwMyDSGtgYkDTkEv0kqSwmlVNmwDeMAXqAIcrsH5sB3yJcbSL9BNS97P5hMCB1RrdqMCCaqIPbD609qYYBUCUyIMre5sJhwXI+NzwuA4FdOmxdFp462QwGMsu4KkUGZLoc9GeFwh4x8YCWGOghgFBgs8XoqAwkRBpj3dbvTTCxWT6DgQgySs1SBoBHnhsGASlhyqkzCgxQxZqiZ3v2sQd9DFj3Qu1dDaLXjcogDIMMzwjdVEyM1M39IPDJ3oIz0D5N87LMI1I2EBhoJRNyd9MLkSkt6/ZLnFObislAQiqMs2rrTLpYzTJSH5uMwtrDeFFdQQzQrsWTpAY+kSUa3D7A3kPUbmz0wo07tSCRJQbc7q+a+fghvI1Ex7bbRZfg+auzT2LGemrKBFMxGUCWCXsfsjdqB5DYx5By0E7LufFEIxZT7Gdiy4UGFGh6hmZSvHTBY4EBVCGe6lKhkRqw9cQrU25kRasuyRlbGEB5yKYJm0/Q00cqZlsDWpXohg3ZqkWhjAEQz6VvykX0uahBXLHJABEAWWtkFq6B+4F00bTmc20J9baaMBhAQ4AGMaUsgf82deGAXUOtTHEgu6wozkBsS4CO1AnYjsgxSScYDDDBUCckFdC/pZhwBpAW+V/x4A1yBhIbedyOE1sfyRTYMRBIJlUDTJe0ZmXApjA0b9TSGUZpNGgwYKUaRq3V6JDVRVRMrhw8CFL2oFGBb1MVYS8jGfnUjgZBLBTGqvblIWBlIJAnLdJqbZ5If8wN06VwBjijKEVgwFZrK6/V4Kjlqoo5A3aRMHsxWdO4O6YUyMlkwlJLJTYGkLjcQaKVUAuO1mtmgzpclOuZMZoLLfHlXmi8kRcpx3ixldsiZ8BiqzVCQqw0Ss2MoG1Hyh+SyVsUkyag/UBJkUGRGG9lDBsMWzT1WXvRzwCvlTFgH4KkSZXGGUCK4kWpEvvuUCQGkFnA4NLScEFtteOtMgOkpNgG+mOic0s7HzHAa2UM9NixoQjGAHZmGOKSoQ0/zD5CHWjGkaZG2xCwMvChv6MRSByFEo7EgH0SJPNxTn8rBnqWEMZsX7RZKqXlbLRNkDkYY9XGgOQcMBCdnAGQpZeBmP7mDJimjWY3//MMCFqBOuw1/GsM+MdjwFy74XRkfAjmWwwMZhb69BhAs5DfI41lHTAdClCFcQW9xzrQdwd66pX4t6wDn90LTQy1hvYhsM9eyLzmh+v+nt0oxfH3QsYbgh/shfCJzRCXMJvjHxSBhQEWJaz7aBwo9joPGGUwgAGhclzfcRiwusEm5lmh5zzARcce2wQX5BsZ6UysQNcO/UP4HtIXzsSW8qYRYhyJAasGJqZ7vedMzEWnM1TPiiH5hSZUMBdRaE6VJgNJM78kMMF/oFmrCqIOym6OxEBgn0pCnmT4hdg6IfeqTrI6UfFFEOs+FCmhO9JuhTMQNGtshsYoFy/r/BN1qBv2z5PBAvsvxeCRGMBTCbMUwzZ6fKN8po1orWhRJNKTm3SmXWg+DfqGgMCAylriVvlVj4aKjIN8hCrw36lmj8WA9ZYFL7QNN8YNDRRl83vGhg/mCrci3ZEJ7UdSWaGSpkd+xwDa0sZ9JbADCVkhKt7ombUD+B4DeBoiasTbaa7XloHcMn4Tw6qwpqNuIgr4zbtNUtaslYFGiFh3Bo1EvM1ACiuZChAFKIgqPioDRNOZVKsW32AA++bQHXOCNNvOGyTEyU3LOh6Dx0pwBsxoK/nExLZzbbFaldi69Acug9SwGzwU3VhlTPDVdqDihpHmdEhxs+rjTWMdf0wjulOdOxRjvakFdEHYAVFPG7qMb2SaSkkQSkcfCbPoJlYWRybFCxmrLHduWt5awLYSl12ghlIuCcSJ8mrpjSNBOhqy5kZpnGLxouaqhstfy+vbI5bYs7qpUkpxeCxPmpd5TAOL/IksQk4VW4etl3UQO3qmx6s1Lq/HZ8Tj7CxOAzq+aGZaAadd7/76I/98OTgvnkjj1FZJbmsmMuzT4WLmE2lObsY8l4D/DGQ9ofZBzeZOkw0cy64+kWpuJ9TegEwknRxb2+TK5e4fkoFEeA5FlWJsDPTEJjtMZ1LzboT6YDJAWbN6bSThusx9Qcl442GlQAVtHpuBaum0VtROlVYG+ihgRmvmrNntGwNkEjFvUTsIgwDM2x6YT+uzTER2AzwoA3YT6MS0MzAJLfS5ET8+0fd+2vdDehnAS1SP4zJwGGhIm/hyivHx71CMY82s3T8wA+rbMGb7OsSzh4GqYqGLriN9Uj/M9UtLTtyMkF4G8Kmw7xP9hFskdsdBarygJW2rgtihr1lFXbwt+8qZy/ZC+wD2Qhy6fT91Wfvo/UDhNS4XwlsS9g5a1UOrvhL11TxfVw0MSJ+BR8z3EDCp31SMG3Ij8UXFJMu7dwgj+4uG6oVEnQ29cqnDVjASW0LwqdxY2gS1H9NXPq0iaA1kcfsypZPG2Sc+7w9uT4m0/tTPootqP1S+I+E7zX+hrDUMSAHi5P6xrzseGoGjXe38npd7Ogj0OmAG9I34FPBVg20TKFk5BAmNQ+CbsO0qe+Mt0FHxH/lbOUcE9i8gVWfWsVEjhCDzz/zlnhESyFkkUvvFJCTvC6KhEeeZHwSZ/f52xOfB/L8u/Ld7hDwY3cc/IPFP+pjOUGF5r1zrGFu5EW44xL9a+uehN4qTfs2cZx1XgYOgx03ML9L5fcVQ/2jjnwa7m9hh2yB2MTMuwwdDJvmx3cgwcfqdi/E0fEj4sQO7HOUBzIWrx6jL4lrcyCO+g9AvyzyO4zwvM8sH/0I/a7KUdjdyjf8BHHsZrrJVfmwAAAAASUVORK5CYII=",FALSE,,refurbished phones,621b9adb5f87e75f53667058,,,,,
Mallowfields,,,www.mallowfields.com,https://goodfor.org/media/files/logos/Mallowfields_sq.png,FALSE,,Software engineering,621b9adb5f87e75f536670b6,,,,,
17 Ways,,,17ways.co,,FALSE,,,621b9adb5f87e75f53667078,,,,,
"Vonzella, Inc.",,,www.vonzella.com,https://images.squarespace-cdn.com/content/v1/5ecffa65da648409067aa309/5c8adc11-bd62-4502-8020-4cbf7fc12e67/Vonzella-logo+%281%29.png?format=1500w,FALSE,,Insurance Providers,621b9ada5f87e75f53666f9e,621b9ada5f87e75f53666f9c,,,,
Change Finance,,,www.change-finance.com,https://static.twentyoverten.com/60b91ae6e3303d5be66b2aba/miPq6HBPFCw/CF_Logo_HKO.png,FALSE,,Investment Advisors,621b9ada5f87e75f53666fa4,,,,,
Fine Tune Expense Management,,,www.finetuneus.com,https://www.finetuneus.com/wp-content/uploads/2021/10/FT-Full-Logo-Tagline-bluegrey-final-e1634763996174.png,FALSE,,financial services,621b9ada5f87e75f53666f98,,,,,
Hello Earth Agency,,,www.helloearthagency.com,https://helloearthagency.com/wp-content/uploads/2021/07/HE-Logos-Landscape2.png,FALSE,,Digital Marketing Agency,621b9adb5f87e75f5366707c,,,,,
Sycamore Financial Group,,,www.sycamoreweb.com,,FALSE,,Investment advisors,621b9ada5f87e75f53666fa4,,,,,
Small Door Veterinary,,,www.smalldoorvet.com,https://lever-client-logos.s3.us-west-2.amazonaws.com/4e99cbff-e68b-4770-909d-6936c03c2563-1637257714238.png,TRUE,whole sector is hidden,veterinary care,621b9ada5f87e75f53666fd0,,,,,
Sezzle,,,sezzle.com,https://logowik.com/content/uploads/images/sezzle4755.jpg,FALSE,,buy now pay later service,621b9adb5f87e75f536670b4,,,,,
Pura Vida Bracelets,,,www.puravidabracelets.com,https://shop-eat-surf.com/wp-content/uploads/2020/04/pura-vida-logo-resized-600x337.jpg,FALSE,,Bracelets,621b9ada5f87e75f53666f48,,,,,
Portt & Co,,,www.portt.co.uk,https://www.portt.co.uk/wp-content/uploads/logo-svg.svg,FALSE,,Outsourced accounting services,621b9ada5f87e75f53666f98,,,,,
Amadeus Accessories Limited,,,www.amadeusbijoux.com,,FALSE,,Jewelers,621b9ada5f87e75f53666f48,,,,,
Prospela,,,www.prospela.com,,TRUE,whole sector is hidden,Career counseling and coaching,621b9ada5f87e75f53666f96,,,,,
Kid-A,,,www.kid-a.co.uk,http://images.squarespace-cdn.com/content/v1/5e6905401acb4f4acc5f8ecb/bee5a94f-5ef2-4d35-a6e3-49665b9af8fa/Kid-A_LOGO_TEXT_WHITE_BG+TRANS_LOCKUP_L.png?format=1500w,FALSE,,Telecommunications agency,621b9adc5f87e75f536670be,,,,,
"findhelp, a Public Benefit Corporation",,,company.findhelp.com,https://company.findhelp.com/wp-content/uploads/findhelplogo.svg,TRUE,whole sector is hidden,Help connect social services that people need,621b9adb5f87e75f5366702e,,,,,
Lunaria Partners,,,www.lunariapartners.com,https://mindsparklemag.com/wp-content/uploads/2020/09/Lunaria-Partners-Rebrand-branding-logo-identity-design-graphic-blog-project-mindsparkle-mag-beautiful-portfolio-IMG_1-1.jpg,FALSE,,Recruitment agency,621b9adb5f87e75f536670b6,,,,,
Boma Global,,,https://www.boma.global/,https://images.squarespace-cdn.com/content/v1/6281b7243ddae806d6946a6f/f946e9db-56a5-4ac6-9170-417ed33d4207/Boma-cobalt.png?format=1500w,TRUE,whole sector is hidden,Leadership and educational counseling,621b9ada5f87e75f53666f96,,,,,
Social Supermarket,,,www.socialsupermarket.org,https://d1011j0lbv5k1u.cloudfront.net/assets/store-510868/510868-logo-1617007590.png,FALSE,,Online grocery store,621b9adb5f87e75f53667070,621b9adb5f87e75f5366706a,,,,
Blurred,,,https://blurred.global/,https://images.squarespace-cdn.com/content/v1/5b966ced5ffd20835d9c4197/1539176623661-MSJ28BAO1AKQONQ41B35/LOGOS-03.png?format=1500w,FALSE,,Branding and Marketing Agency,621b9adb5f87e75f5366707c,621b9adb5f87e75f53667082,,,,
Stress Matters,,,www.stressmatters.org.uk,https://www.conference-news.co.uk/sites/default/files/styles/large/public/2021-01/stress_matters.jpg?itok=7HCDPXpU,FALSE,,they focus on workplace wellbeing,621b9ada5f87e75f53666fce,,,,,
By Sarah London,,,www.bysarahlondon.com,,FALSE,,Skincare products,621b9adb5f87e75f5366703c,,,,,
Bower Collective,,,www.bowercollective.com,https://cdn.shopify.com/s/files/1/0112/6822/7134/files/light_2021.svg?v=1620139485,FALSE,,Personal and household care products,621b9adb5f87e75f5366703e,621b9adb5f87e75f5366703c,621b9adb5f87e75f53666fe2,621b9adb5f87e75f53666fee,,
I Love My Job Ltd,,,www.ilovemyjob.co.uk,,FALSE,,organization to postively impact peoples lives,621b9adb5f87e75f5366702c,,,,,
A-Side.,,,a-side.studio,https://www.ocreations.com/wp-content/uploads/2009/07/a-side-entertainment-logo.jpg,FALSE,,art and design studio,621b9adb5f87e75f53667080,,,,,
Social Change UK,,,www.social-change.co.uk,https://social-change.co.uk/images/uploads/og_image-home.png,FALSE,,Marketing and communications,621b9adb5f87e75f5366707c,621b9adb5f87e75f5366707e,,,,
Ambactus LLC,,,ambactusgroup.com,https://ambactusgroup.com/wp-content/uploads/2018/05/AmbactusLogo@2x-2.png,FALSE,,Business consultants,621b9adb5f87e75f536670a0,,,,,
Islandbridge Capital Limited,,,www.ib-capital.com,,FALSE,,private investment offices,621b9ada5f87e75f53666f98,,,,,
Forte Organics Ltd,,,ireneforteskincare.com,,FALSE,,Skincare products,621b9adb5f87e75f5366703c,,,,,
Akerlof,,,www.akerlof.co.uk,A_LOGO+FINAL+rgb+(1).jpg (1084×145) (squarespace-cdn.com),FALSE,,Construction consultancy,621b9adb5f87e75f53667090,,,,,
EnGen,,,getengen.com,,TRUE,whole sector is hidden,Lessons to learn english,621b9ada5f87e75f53666f96,,,,,
KAST Architects,,,www.kastarchitects.com,https://s3.amazonaws.com/blab-impact-published-production/4cCHTam9WRmM5lUvFXQQj8HA7JFFa0FK,FALSE,,Architects,621b9adb5f87e75f53667092,,,,,
Karfu Ltd,,,www.karfu.com,,FALSE,,Automobile consultants,621b9ada5f87e75f53666f6e,621b9adb5f87e75f536670b2,,,,
Big Lemon,,,biglemon.co.uk,,FALSE,,App and web design development,621b9adb5f87e75f536670a2,,,,,
KidGlov,,,KidGlov.com,https://bloximages.chicago2.vip.townnews.com/journalstar.com/content/tncms/assets/v3/editorial/9/98/99870da7-37f9-54ff-9df8-b685cc60514d/58d3f71c415b9.image.jpg?resize=1200%2C308,FALSE,,Branding and Marketing Agency,621b9adb5f87e75f5366707c,621b9adb5f87e75f53667082,,,,
Imperfect Foods,,,www.imperfectfoods.com,https://miro.medium.com/max/1000/1*murXjjutCH9PGuK17kLOqQ.jpeg,FALSE,,Online grocery store,621b9adb5f87e75f53667070,,,,,
"Aspen Leaf Wealth Management, PBC",,,www.aspenleafllc.com,https://static.wixstatic.com/media/c71718_1f9d17a6448e497690e6d13030e30e3d~mv2_d_3642_1738_s_2.png,FALSE,,Financial advisors,621b9ada5f87e75f53666f9c,621b9ada5f87e75f53666fa8,,,,
Ethical Bedding,,,www.ethicalbedding.com,https://cdn.shopify.com/s/files/1/0326/0920/6408/files/Ethical_bedding_gray.png?v=1635000024,FALSE,,Bedding Supplies,621b9adb5f87e75f53666fe0,,,,,
Picl Animation,,,piclanimation.com,https://static.wixstatic.com/media/7754bf_62b4b05fa9a14259baafb6af137d4f4f~mv2.gif,FALSE,,Animation Studios,621b9adb5f87e75f53667080,,,,,
Bliss Product,,,www.blissworld.com,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Bliss_%28spa%29_logo.svg/1280px-Bliss_%28spa%29_logo.svg.png,FALSE,,Skincare products,621b9adb5f87e75f5366703c,621b9adb5f87e75f53667032,621b9adb5f87e75f53667036,,,
